# Rame (Cu) - saggio alla fiamma, USB2000 S/N USB2G16606
# registrazione: fcu2_usb2000_spettrogramma_20260921_164106,
# selezione: media delle 8 righe piu intense in 500-560 nm (su 26),
# integrazione: 200 ms · rumore: 0.26 conteggi,
# fondo strumentale sottratto; punte di 1-2 pixel rimosse,
# cancellato Na a 589 nm +-5 nm (c'era un picco da 135 conteggi),
# cancellato K a 768 nm +-7 nm (c'era un picco da 9 conteggi),
wavelength_nm,intensity_counts
293.729,-0.37625
294.104,0.035
294.478,0.12625
294.852,-0.24375
295.227,0.1375
295.601,0.22625
295.975,-0.18
296.349,0.4075
296.723,0.3
297.098,0.35875
297.472,0.59125
297.846,0.51625
298.219,0.8725
298.594,0.4025
298.967,0.435
299.341,-0.11875
299.715,-0.1425
300.089,0.00125
300.463,0.4375
300.836,0.5825
301.21,-0.0175
301.584,0.51875
301.957,-0.29
302.331,-0.5175
302.704,-0.16625
303.077,0
303.451,-0.1225
303.824,-0.0975
304.198,-0.19875
304.571,0.49625
304.944,0.45
305.317,0.23875
305.691,0.59125
306.064,0.775
306.437,1.07125
306.81,1.39375
307.183,1.42625
307.556,1.195
307.929,1.045
308.302,1.1375
308.674,1.04
309.047,1.21375
309.42,1.10125
309.793,1.28125
310.165,1.40875
310.538,1.16875
310.911,0.9375
311.283,0.885
311.656,0.8675
312.028,0.8475
312.401,0.875
312.773,0.66875
313.145,0.825
313.518,1.16875
313.89,0.79375
314.262,0.92625
314.634,1.0375
315.006,1.2375
315.378,1.24375
315.751,1.00625
316.123,0.8825
316.495,0.87
316.866,0.40125
317.238,0.525
317.61,0.81875
317.982,0.82
318.354,0.925
318.726,0.48125
319.097,0.825
319.469,1.02
319.841,0.635
320.212,0.26375
320.584,0.30125
320.955,0.1875
321.327,0.5325
321.698,0.55
322.069,0.6
322.441,0.10625
322.812,-0.13
323.183,0.42
323.555,0.32125
323.926,0.61375
324.297,0.58125
324.668,0.825
325.039,1.16375
325.41,0.695
325.781,0.2725
326.152,0.9125
326.523,0.3425
326.894,0.67875
327.264,0.13875
327.635,0.965
328.006,1.0825
328.376,1.2425
328.747,1.34625
329.118,0.895
329.488,0.87
329.859,0.76375
330.229,0.4775
330.599,0.61375
330.97,0.85
331.34,1.00125
331.711,1.03125
332.081,0.7075
332.451,0.66375
332.821,0.5425
333.191,0.29125
333.562,0.4575
333.932,0.95125
334.301,0.825
334.671,0.775
335.041,0.44375
335.411,0.5075
335.781,0.78625
336.151,0.64125
336.521,0.55625
336.89,0.53125
337.26,0.49625
337.63,0.59
337.999,0.765
338.369,0.89
338.738,0.66125
339.108,1.01375
339.477,0.7725
339.847,0.6075
340.216,0.64375
340.586,0.84625
340.955,0.74875
341.324,0.58125
341.693,1.00375
342.062,1.12625
342.431,0.96375
342.8,1.05
343.17,1.0375
343.538,1.195
343.907,1.29125
344.276,0.79375
344.645,0.885
345.014,0.7625
345.383,0.95375
345.752,0.9375
346.12,0.54125
346.489,1.00375
346.858,1.23375
347.226,1.21125
347.595,1.18875
347.963,1.21875
348.332,1
348.7,0.72
349.068,1.1775
349.437,1.0025
349.805,0.99375
350.173,1.045
350.541,0.9925
350.909,1.28875
351.278,0.90125
351.646,0.52625
352.014,1.15625
352.382,1.48125
352.75,1.6
353.118,1.52125
353.485,1.19625
353.853,0.9825
354.221,0.99
354.589,0.9825
354.957,1.275
355.324,1.24375
355.692,1.30625
356.059,1.30375
356.427,1.5025
356.794,1.32625
357.162,2.03875
357.529,1.5625
357.897,1.78875
358.264,1.25375
358.631,1.44875
358.998,1.1675
359.366,1.1325
359.733,1.065
360.1,1.3825
360.467,1.3275
360.834,1.295
361.201,1.41875
361.568,1.16875
361.935,1.38375
362.302,1.58125
362.669,1.52125
363.035,1.51375
363.402,1.58125
363.769,1.55375
364.135,1.26875
364.502,1.365
364.869,1.51375
365.235,1.59
365.602,1.55875
365.968,1.39375
366.335,1.7125
366.701,1.58375
367.067,1.57375
367.434,1.745
367.8,1.7625
368.166,1.73375
368.532,1.7875
368.898,1.5375
369.264,1.4075
369.63,1.0325
369.996,1.2125
370.362,1.35125
370.728,1.79125
371.094,1.5875
371.46,1.45625
371.826,1.16375
372.192,2.09375
372.557,1.87125
372.923,1.8
373.288,1.62875
373.654,2.28125
374.02,2.0925
374.385,1.79
374.751,1.4925
375.116,1.5125
375.481,1.65375
375.847,1.86875
376.212,2.0575
376.577,2.29
376.942,2.22125
377.308,2.29125
377.673,2.07
378.038,1.9725
378.403,1.90875
378.768,2.10625
379.133,2.43125
379.498,2.65
379.863,2.275
380.227,2.29375
380.592,2.26375
380.957,2.13125
381.322,2.38
381.686,2.06375
382.051,2.2575
382.415,2.1325
382.78,2.35625
383.144,2.27
383.509,2.245
383.873,2.12125
384.238,2.61375
384.602,2.70125
384.966,1.6375
385.33,1.60625
385.695,1.8
386.059,1.8875
386.423,2.0225
386.787,2.45375
387.151,1.69375
387.515,1.94375
387.879,1.915
388.243,2.27
388.607,2.55
388.971,2.42625
389.334,2.52
389.698,2.24625
390.062,1.69
390.425,1.35125
390.789,1.33625
391.153,2.09875
391.516,2.3275
391.88,2.52875
392.243,2.50625
392.606,2.59375
392.97,2.5025
393.333,2.5825
393.697,2.38125
394.06,2.76875
394.423,3.10125
394.786,2.93875
395.149,2.6125
395.512,2.58375
395.875,2.7875
396.238,2.7825
396.601,3.2225
396.964,2.97875
397.327,3.24375
397.69,3.29375
398.053,3.0825
398.415,3.1825
398.778,3.42125
399.14,3.585
399.503,3.23375
399.866,3.06375
400.228,3.59625
400.591,3.32625
400.953,3.44625
401.315,3.43125
401.678,4.2
402.04,3.89
402.402,3.76875
402.765,4.015
403.127,3.1725
403.489,3.27625
403.851,3.3725
404.213,3.3125
404.575,3.25625
404.937,2.88875
405.299,3.77
405.661,4.36
406.023,4.38625
406.385,3.785
406.746,2.835
407.108,2.63
