# Boro (B) - saggio alla fiamma, USB2000 S/N USB2G16606
# registrazione: fb2_usb2000_spettrogramma_20260921_163915
# selezione: media delle 12 righe piu intense in 510-555 nm (su 20)
# integrazione: 200 ms · rumore: 0.26 conteggi
# fondo strumentale sottratto; punte di 1-2 pixel rimosse
# cancellato Na a 589 nm +-5 nm (c'era un picco da 4 conteggi)
wavelength_nm,intensity_counts
298.967,0.18033
299.341,0.25783
299.715,0.20283
300.089,0.71117
300.463,0.64533
300.836,0.83200
301.210,0.26117
301.584,0.27867
301.957,-0.16550
302.331,-0.08883
302.704,0.34783
303.077,0.54033
303.451,0.27283
303.824,-0.04383
304.198,-0.01383
304.571,0.51867
304.944,0.40367
305.317,0.46950
305.691,0.63033
306.064,0.67867
306.437,1.15200
306.810,1.30367
307.183,1.16117
307.556,0.68200
307.929,0.27783
308.302,0.62867
308.674,0.76033
309.047,0.77783
309.420,0.44450
309.793,0.67867
310.165,0.54367
310.538,0.42867
310.911,0.55367
311.283,0.23867
311.656,0.36700
312.028,0.58450
312.401,0.53283
312.773,0.56200
313.145,0.83700
313.518,0.72033
313.890,0.42867
314.262,0.66117
314.634,1.19950
315.006,1.06200
315.378,1.21617
315.751,0.79950
316.123,0.53200
316.495,0.68617
316.866,0.29450
317.238,0.43283
317.610,0.71200
317.982,0.65700
318.354,1.12033
318.726,0.54117
319.097,0.58283
319.469,0.94867
319.841,0.62617
320.212,0.44450
320.584,0.53033
320.955,0.33283
321.327,0.81950
321.698,0.84950
322.069,0.47033
322.441,0.09117
322.812,0.05700
323.183,0.21950
323.555,0.09367
323.926,0.65700
324.297,0.65783
324.668,0.27867
325.039,0.30283
325.410,0.33617
325.781,1.39667
326.152,0.81617
326.523,0.92508
326.894,1.03817
327.264,1.14867
327.635,0.83950
328.006,0.82783
328.376,1.16283
328.747,1.03950
329.118,0.65700
329.488,0.81533
329.859,0.74450
330.229,0.53117
330.599,0.76950
330.970,0.76617
331.340,0.74867
331.711,0.95367
332.081,0.93617
332.451,0.84033
332.821,0.95450
333.191,1.64317
333.562,1.06167
333.932,1.41117
334.301,0.78700
334.671,0.77033
335.041,0.75367
335.411,0.86533
335.781,0.99617
336.151,0.78450
336.521,0.84950
336.890,0.66617
337.260,0.61867
337.630,0.53117
337.999,0.41033
338.369,0.72283
338.738,0.93367
339.108,0.84450
339.477,1.03033
339.847,0.93617
340.216,1.13283
340.586,0.88117
340.955,0.56700
341.324,0.86200
341.693,1.16367
342.062,1.22367
342.431,0.90700
342.800,0.59950
343.170,0.93700
343.538,1.13617
343.907,1.37200
344.276,0.60783
344.645,0.55950
345.014,0.63700
345.383,0.94283
345.752,0.88700
346.120,0.71367
346.489,1.35950
346.858,1.35367
347.226,1.00867
347.595,0.99450
347.963,1.13700
348.332,1.14117
348.700,0.93200
349.068,0.95200
349.437,0.78117
349.805,0.80783
350.173,0.89450
350.541,0.75450
350.909,0.89867
351.278,0.72783
351.646,0.67367
352.014,1.16617
352.382,1.38283
352.750,1.51200
353.118,1.31867
353.485,1.05617
353.853,1.13200
354.221,1.13533
354.589,0.89450
354.957,0.54117
355.324,1.17867
355.692,1.22450
356.059,1.05533
356.427,1.25200
356.794,1.04867
357.162,1.53617
357.529,1.54117
357.897,1.14867
358.264,0.82617
358.631,1.14617
358.998,0.80033
359.366,0.70700
359.733,0.70200
360.100,1.01950
360.467,0.97283
360.834,1.14450
361.201,1.51200
361.568,1.31617
361.935,1.15617
362.302,0.99533
362.669,1.26867
363.035,1.05700
363.402,1.00783
363.769,1.07200
364.135,1.05783
364.502,1.24783
364.869,1.31117
365.235,1.24367
365.602,1.04367
365.968,1.07033
366.335,1.39533
366.701,1.47283
367.067,1.44200
367.434,1.50700
367.800,1.23283
368.166,1.23117
368.532,1.53700
368.898,1.36200
369.264,1.27367
369.630,0.98617
369.996,1.20783
370.362,1.09867
370.728,1.22617
371.094,1.09117
371.460,1.12033
371.826,0.97367
372.192,1.27867
372.557,1.10200
372.923,1.17033
373.288,1.16783
373.654,1.95783
374.020,1.87117
374.385,1.54783
374.751,1.48783
375.116,1.40783
375.481,1.20533
375.847,1.30783
376.212,1.74867
376.577,1.80200
376.942,1.73117
377.308,1.52200
377.673,1.26950
378.038,1.34283
378.403,1.48950
378.768,1.30783
379.133,1.34117
379.498,1.55367
379.863,1.59117
380.227,1.74117
380.592,1.49033
380.957,2.01200
381.322,2.10450
381.686,1.75283
382.051,1.91950
382.415,1.77367
382.780,2.14117
383.144,1.99867
383.509,1.74450
383.873,1.69367
384.238,2.14867
384.602,1.89450
384.966,1.24117
385.330,1.33283
385.695,1.22450
386.059,1.42033
386.423,1.60950
386.787,1.71367
387.151,0.86200
387.515,1.29950
387.879,1.37283
388.243,1.26117
388.607,1.39950
388.971,1.59033
389.334,1.76533
389.698,1.92283
390.062,1.82700
390.425,1.24450
390.789,1.26283
391.153,1.56700
391.516,1.33117
391.880,1.68450
392.243,1.93283
392.606,1.80367
392.970,2.07283
393.333,2.17200
393.697,2.19950
394.060,2.19950
394.423,2.46950
394.786,2.43200
395.149,2.18283
395.512,1.79783
395.875,2.12867
396.238,2.19033
396.601,2.31700
396.964,2.16700
397.327,2.39533
397.690,2.34533
398.053,2.08617
398.415,2.11950
398.778,2.26200
399.140,2.45950
399.503,2.28950
399.866,1.97367
400.228,2.31867
400.591,2.14450
400.953,2.43950
401.315,2.59117
401.678,2.98700
402.040,2.48533
402.402,2.50783
402.765,2.98533
403.127,2.51367
403.489,2.48617
403.851,2.38033
404.213,2.40450
404.575,2.51200
404.937,2.35950
405.299,2.51950
405.661,3.18450
406.023,3.26283
406.385,2.88867
406.746,2.46117
407.108,2.24700
407.470,2.59533
407.831,2.86700
408.193,2.51450
408.554,3.09783
408.916,2.95283
409.277,2.80450
409.639,2.63283
410.000,2.53117
410.361,2.74533
410.723,2.46533
411.084,2.81450
411.445,2.84533
411.806,2.92033
412.168,2.83950
412.529,2.70783
412.890,3.51617
413.251,3.01033
413.612,3.05283
413.973,2.82817
414.333,2.95367
414.694,3.10367
415.055,3.16867
415.416,3.09117
415.776,3.22450
416.137,3.18283
416.498,3.23700
416.858,3.32033
417.219,3.34033
417.579,3.15450
417.940,3.05200
418.300,3.24867
418.660,3.34950
419.021,2.94533
419.381,2.63200
419.741,2.74867
420.101,3.09783
420.462,3.62367
420.822,3.54450
421.182,2.79450
421.542,2.79033
421.902,3.33117
422.262,3.64367
422.622,3.29783
422.981,2.66042
423.341,2.40450
423.701,2.71617
424.061,2.67283
424.420,2.72783
424.780,2.95367
425.140,2.86617
425.499,2.72033
425.859,2.63283
426.218,2.77283
426.577,2.78867
426.937,2.62033
427.296,2.68450
427.656,3.08033
428.015,2.63417
428.374,3.31350
428.733,2.88617
429.092,2.54200
429.451,3.09950
429.810,3.19783
430.169,3.19867
430.528,3.04117
430.887,3.39950
431.246,3.54033
431.605,3.68450
431.964,3.62867
432.322,3.47283
432.681,3.25200
433.040,3.43700
433.398,3.60783
433.757,4.01117
434.115,3.93117
434.474,3.77200
434.832,3.59033
435.191,3.76992
435.549,3.15075
435.908,3.74533
436.266,3.49367
436.624,4.17533
436.982,3.73200
437.340,4.12867
437.698,3.63450
438.056,3.97200
438.414,3.75283
438.772,3.98617
439.130,4.23950
439.488,3.81200
439.846,3.82450
440.204,3.39033
440.562,3.64617
440.919,3.55367
441.277,3.79117
441.635,3.23867
441.992,2.87783
442.350,3.39783
442.707,4.25367
443.065,3.93700
443.422,3.88200
443.779,3.75783
444.137,3.85783
444.494,3.56283
444.851,3.13617
445.209,3.69033
445.566,4.49117
445.923,4.19117
446.280,4.12033
446.637,4.32617
446.994,4.88200
447.351,5.28700
447.708,5.47783
448.065,5.41617
448.421,5.62367
448.778,5.77367
449.135,5.90950
449.492,5.89450
449.848,5.93533
450.205,5.86867
450.561,6.25450
450.918,6.36533
451.274,6.28950
451.631,6.50367
451.987,6.72783
452.344,6.58033
452.700,6.27367
453.056,6.25700
453.412,6.58700
453.768,6.43700
454.125,6.01783
454.481,5.91283
454.837,6.11783
455.193,5.43450
455.549,5.11033
455.904,4.66533
456.260,4.88533
456.616,5.24783
456.972,4.94533
457.328,3.94867
457.683,4.24533
458.039,4.21617
458.395,4.14950
458.750,4.02033
459.106,4.22950
459.461,4.59117
459.817,3.88450
460.172,3.88033
460.527,4.01783
460.883,3.66617
461.238,3.73450
461.593,4.05117
461.948,4.29033
462.303,4.53617
462.659,4.04867
463.014,4.42033
463.369,4.87617
463.724,4.97367
464.079,5.30367
464.433,5.79367
464.788,6.13533
465.143,6.67450
465.498,7.36450
465.852,7.86033
466.207,8.44783
466.562,9.39950
466.916,10.70950
467.271,11.56200
467.625,12.22617
467.980,12.91033
468.334,13.66617
468.688,14.63117
469.043,14.87450
469.397,16.29617
469.751,16.91533
470.106,18.28533
470.460,18.56200
470.814,19.03367
471.168,18.98700
471.522,19.32867
471.876,19.03700
472.230,18.79450
472.584,18.42033
472.937,18.63950
473.291,17.37200
473.645,17.23950
473.999,16.37283
474.352,15.77450
474.706,15.79450
475.060,15.25700
475.413,15.23033
475.767,15.05783
476.120,12.97033
476.473,12.72117
476.827,12.56783
477.180,12.13783
477.533,11.25283
477.887,10.73117
478.240,10.63533
478.593,10.17783
478.946,10.56283
479.299,10.12783
479.652,9.64033
480.005,9.53283
480.358,9.44283
480.711,9.16700
481.064,9.29617
481.416,9.10450
481.769,9.25117
482.122,8.90283
482.474,9.22700
482.827,9.16783
483.180,9.47950
483.532,9.62450
483.885,10.34783
484.237,10.43367
484.589,10.87783
484.942,11.03200
485.294,12.54950
485.647,13.44533
485.999,13.70200
486.351,14.79533
486.703,16.60617
487.055,17.59533
487.407,19.29033
487.759,21.03617
488.111,24.35200
488.463,25.84117
488.815,27.88950
489.167,30.36117
489.519,33.94950
489.870,36.74950
490.222,37.64867
490.574,40.19450
490.925,40.28617
491.277,41.47033
491.628,38.10742
491.980,41.38367
492.331,42.60617
492.683,43.12700
493.034,43.90783
493.385,43.90200
493.737,44.84617
494.088,44.83283
494.439,44.01033
494.790,44.37367
495.141,43.31200
495.492,43.19533
495.843,40.37367
496.194,39.89950
496.545,37.37450
496.896,36.30700
497.247,35.25700
497.598,34.21617
497.948,31.98950
498.299,30.82867
498.650,28.72617
499.000,26.93783
499.351,27.28283
499.702,25.89950
500.052,24.74117
500.402,23.54950
500.753,22.89950
501.103,22.11950
501.454,21.24950
501.804,20.48867
502.154,19.93867
502.504,19.63450
502.854,19.30283
503.204,15.91200
503.554,16.46533
503.904,16.50283
504.254,17.45700
504.604,17.28617
504.954,17.32117
505.304,18.19367
505.654,18.08033
506.003,17.97200
506.353,19.21783
506.703,19.99700
507.052,20.29117
507.402,21.25283
507.751,21.39033
508.101,23.01450
508.450,24.88450
508.800,26.19867
509.149,26.48867
509.498,29.34700
509.848,32.95617
510.197,33.84367
510.546,37.04867
510.895,41.23033
511.244,42.44367
511.593,46.86492
511.942,38.44450
512.291,49.16450
512.640,62.01450
512.989,69.25783
513.338,69.73408
513.687,79.27700
514.035,62.08783
514.384,79.91117
514.732,94.91367
515.081,101.99033
515.430,108.65200
515.778,112.88200
516.127,117.51283
516.475,120.55367
516.823,120.63950
517.172,122.82283
517.520,122.73700
517.868,122.58033
518.216,120.31450
518.565,118.82283
518.913,115.19533
519.261,110.16533
519.609,106.47950
519.957,102.01117
520.305,96.32033
520.653,93.69117
521.000,90.75783
521.348,86.17533
521.696,84.22283
522.044,80.87867
522.391,75.21617
522.739,71.67617
523.087,67.72783
523.434,63.53283
523.782,62.08700
524.129,52.25950
524.476,50.73450
524.824,47.18283
525.171,43.84783
525.518,41.89867
525.865,38.12783
526.213,34.56533
526.560,27.00367
526.907,23.03492
527.254,26.25200
527.601,26.39867
527.948,25.69033
528.295,24.19283
528.642,24.20117
528.989,21.92283
529.335,22.19450
529.682,21.62867
530.029,21.25783
530.375,21.49117
530.722,20.75783
531.069,20.06617
531.415,19.99533
531.761,19.61950
532.108,19.26117
532.454,19.64867
532.801,20.08533
533.147,21.13283
533.493,21.08700
533.839,21.84950
534.186,21.72033
534.532,21.60783
534.878,21.67867
535.224,22.12867
535.570,22.59450
535.916,24.35117
536.262,24.89450
536.607,25.92783
536.953,27.03117
537.299,27.71700
537.645,29.45700
537.990,30.69533
538.336,33.32450
538.682,36.63617
539.027,39.53867
539.373,41.72950
539.718,44.62033
540.063,51.30700
540.409,52.89533
540.754,56.82450
541.100,63.82867
541.445,71.27533
541.790,72.69117
542.135,82.03617
542.480,84.19200
542.825,94.20200
543.170,98.00700
543.515,102.99033
543.860,110.32867
544.205,117.99450
544.550,122.65117
544.894,129.64617
545.239,134.63283
545.584,143.12783
545.929,148.87533
546.273,156.52200
546.618,164.13283
546.962,164.50783
547.307,164.52700
547.651,163.26200
547.995,156.95783
548.340,150.63700
548.684,140.07450
549.028,131.34867
549.373,99.39033
549.717,68.83617
550.061,98.68450
550.405,88.71158
550.749,88.74117
551.093,80.04533
551.437,76.04533
551.781,69.78367
552.125,64.00367
552.468,58.47783
552.812,55.25533
553.156,52.78200
553.500,47.77783
553.843,44.41950
554.187,41.03533
554.530,38.94117
554.874,37.90283
555.217,37.12450
555.561,34.18783
555.904,33.22783
556.247,31.79033
556.591,30.38617
556.934,30.18617
557.277,28.90783
557.620,28.10367
557.963,28.33533
558.306,27.67450
558.649,26.27033
558.992,25.33450
559.335,24.16867
559.678,22.96533
560.021,23.98033
560.364,23.70867
560.706,23.47533
561.049,22.71117
561.391,22.69200
561.734,21.96783
562.077,22.28617
562.419,21.79283
562.762,21.64533
563.104,21.31867
563.446,21.75700
563.789,21.35450
564.131,21.46450
564.473,20.78617
564.816,20.20700
565.158,20.74533
565.500,20.43533
565.842,19.83033
566.184,19.55450
566.526,20.01617
566.868,19.76783
567.210,18.80950
567.551,18.55867
567.893,18.87700
568.235,19.26283
568.577,18.65867
568.918,18.78617
569.260,18.81533
569.601,18.91117
569.943,20.12700
570.284,19.64367
570.626,20.75200
570.967,19.66117
571.308,20.29033
571.650,20.17200
571.991,20.77450
572.332,20.17242
572.673,18.07825
573.014,21.47700
573.356,23.87700
573.697,25.01450
574.038,27.05450
574.379,29.58117
574.719,33.63533
575.060,36.26533
575.401,39.97200
575.742,45.61200
576.082,49.44533
576.423,51.77450
576.764,55.38783
577.104,57.05033
577.445,59.69033
577.785,61.37700
578.126,62.15533
578.466,63.13367
578.807,62.70700
579.147,62.81033
579.487,61.69617
579.827,61.60617
580.167,61.13450
580.508,60.45867
580.848,60.26200
