# Calcio (Ca) - saggio alla fiamma, USB2000 S/N USB2G16606
# registrazione: nightca_usb2000_spettrogramma_20260921_231521
# selezione: media delle 2 righe piu intense in 615-630 nm (su 14)
# integrazione: 800 ms · rumore: 0.93 conteggi
# fondo strumentale sottratto; punte di 1-2 pixel rimosse
# cancellato Na a 589 nm +-5 nm (c'era un picco da 1202 conteggi)
# cancellato K a 768 nm +-7 nm (c'era un picco da 47 conteggi)
wavelength_nm,intensity_counts
321.327,-0.43600
321.698,0.60900
322.069,-2.40600
322.441,-3.39600
322.812,-3.58600
323.183,-1.42600
323.555,-2.61100
323.926,-2.60100
324.297,-2.56600
324.668,-2.34100
325.039,-1.61600
325.410,-1.78600
325.781,-1.09100
326.152,-1.48100
326.523,12.12500
326.894,11.89900
327.264,12.12500
327.635,-2.31600
328.006,-2.53600
328.376,0.12900
328.747,-0.09600
329.118,-0.97600
329.488,-0.45100
329.859,-0.45100
330.229,0.01400
330.599,0.00900
330.970,0.42900
331.340,1.04900
331.711,-0.20600
332.081,-0.44100
332.451,0.14900
332.821,0.51400
333.191,0.59400
333.562,0.59400
333.932,-0.16100
334.301,0.33400
334.671,-1.02100
335.041,0.49400
335.411,-0.19100
335.781,-0.27100
336.151,-1.22600
336.521,-2.14100
336.890,-1.55600
337.260,-0.86100
337.630,0.51400
337.999,-0.40600
338.369,1.01400
338.738,0.82400
339.108,-0.15100
339.477,-0.20600
339.847,0.08400
340.216,0.09400
340.586,2.44400
340.955,-1.15100
341.324,-0.30600
341.693,1.41900
342.062,1.21400
342.431,0.17400
342.800,-0.94100
343.170,-0.29600
343.538,1.18900
343.907,1.13400
344.276,-0.09600
344.645,0.02400
345.014,-1.08100
345.383,0.11900
345.752,0.55400
346.120,-0.12600
346.489,2.56900
346.858,2.28400
347.226,0.93900
347.595,1.46400
347.963,1.81900
348.332,1.33400
348.700,0.83900
349.068,1.76400
349.437,1.39400
349.805,-0.09100
350.173,1.59900
350.541,1.14900
350.909,1.53900
351.278,1.52400
351.646,1.91400
352.014,3.35900
352.382,3.36900
352.750,4.64400
353.118,0.30400
353.485,1.51900
353.853,2.12400
354.221,1.56400
354.589,1.75900
354.957,1.05900
355.324,2.17900
355.692,3.75900
356.059,3.40900
356.427,2.59400
356.794,1.53400
357.162,6.09900
357.529,2.52900
357.897,3.45900
358.264,1.84400
358.631,1.77400
358.998,2.07900
359.366,1.46400
359.733,1.88900
360.100,2.83900
360.467,2.17900
360.834,2.88400
361.201,3.81900
361.568,3.54400
361.935,3.30400
362.302,2.71900
362.669,2.26400
363.035,1.96400
363.402,2.15900
363.769,4.11900
364.135,3.56900
364.502,2.82900
364.869,2.17400
365.235,2.46400
365.602,1.56400
365.968,2.64400
366.335,2.49400
366.701,4.01400
367.067,2.97900
367.434,3.14900
367.800,4.63400
368.166,1.17900
368.532,5.53400
368.898,4.31900
369.264,1.78400
369.630,2.48400
369.996,1.90900
370.362,2.61400
370.728,1.60900
371.094,0.78400
371.460,1.30900
371.826,1.00900
372.192,4.06900
372.557,2.13900
372.923,2.85900
373.288,2.69400
373.654,4.66900
374.020,4.59900
374.385,4.11900
374.751,4.37400
375.116,4.27900
375.481,4.28400
375.847,4.97900
376.212,5.05900
376.577,4.63900
376.942,4.74400
377.308,5.44400
377.673,4.90900
378.038,4.13400
378.403,5.35400
378.768,4.84400
379.133,5.20900
379.498,5.84400
379.863,4.65400
380.227,5.11900
380.592,4.25900
380.957,4.99400
381.322,6.13900
381.686,7.67400
382.051,6.33900
382.415,5.91400
382.780,6.87900
383.144,4.45900
383.509,4.21400
383.873,5.21900
384.238,7.08400
384.602,4.88400
384.966,1.79400
385.330,2.50900
385.695,3.07900
386.059,5.64400
386.423,7.48400
386.787,6.23400
387.151,2.69400
387.515,3.46900
387.879,3.11400
388.243,4.54900
388.607,5.43400
388.971,6.13400
389.334,6.13400
389.698,4.72900
390.062,5.04400
390.425,3.93900
390.789,5.87900
391.153,4.74900
391.516,5.01400
391.880,5.48400
392.243,5.55400
392.606,5.47900
392.970,5.31900
393.333,6.50900
393.697,6.95400
394.060,7.09400
394.423,6.04900
394.786,6.02400
395.149,5.67900
395.512,5.25400
395.875,6.25900
396.238,4.96400
396.601,7.25900
396.964,7.37400
397.327,7.75400
397.690,7.60400
398.053,6.61400
398.415,7.72400
398.778,9.21900
399.140,9.19400
399.503,6.55400
399.866,6.09900
400.228,7.16400
400.591,6.87400
400.953,6.92900
401.315,6.50400
401.678,9.91900
402.040,6.71900
402.402,7.51900
402.765,7.82900
403.127,5.32400
403.489,6.52400
403.851,7.54400
404.213,8.40400
404.575,6.98400
404.937,6.53900
405.299,9.04900
405.661,9.62400
406.023,9.08900
406.385,9.80900
406.746,9.80900
407.108,11.83700
407.470,2.29400
407.831,5.07400
408.193,5.78900
408.554,8.19400
408.916,8.21400
409.277,9.48400
409.639,6.15900
410.000,7.38900
410.361,7.30400
410.723,6.43900
411.084,7.01400
411.445,8.71900
411.806,8.01900
412.168,6.92900
412.529,8.21900
412.890,7.47900
413.251,7.27900
413.612,6.89900
413.973,6.83900
414.333,3.58400
414.694,3.81900
415.055,6.23900
415.416,7.35400
415.776,9.61900
416.137,8.79400
416.498,8.76900
416.858,9.71900
417.219,10.05900
417.579,9.88900
417.940,8.13900
418.300,9.35900
418.660,8.90400
419.021,8.35900
419.381,9.65900
419.741,7.13900
420.101,8.65400
420.462,10.99900
420.822,11.34900
421.182,8.33400
421.542,9.02400
421.902,11.41400
422.262,11.87900
422.622,10.38900
422.981,11.87900
423.341,14.73700
423.701,7.97400
424.061,6.59400
424.420,9.91400
424.780,9.88400
425.140,5.97900
425.499,6.61900
425.859,8.05900
426.218,8.32900
426.577,8.59900
426.937,10.11900
427.296,9.76900
427.656,10.21400
428.015,13.08250
428.374,6.29400
428.733,8.13400
429.092,4.26400
429.451,7.10900
429.810,6.42900
430.169,5.93900
430.528,5.80400
430.887,6.40900
431.246,7.85900
431.605,9.02400
431.964,8.07900
432.322,7.76400
432.681,7.26900
433.040,7.55900
433.398,8.65400
433.757,7.53900
434.115,6.39400
434.474,6.70900
434.832,4.79900
435.191,5.45900
435.549,4.79900
435.908,3.70900
436.266,4.19400
436.624,5.70400
436.982,5.92400
437.340,7.88400
437.698,6.83400
438.056,9.52400
438.414,6.70900
438.772,9.68900
439.130,7.08900
439.488,7.42900
439.846,8.54400
440.204,6.23400
440.562,10.54900
440.919,8.59400
441.277,6.95400
441.635,6.22400
441.992,6.10900
442.350,9.34400
442.707,11.65900
443.065,8.69400
443.422,8.81400
443.779,8.97900
444.137,9.04400
444.494,6.04900
444.851,4.71400
445.209,6.20900
445.566,5.14900
445.923,4.54400
446.280,3.70900
446.637,5.64900
446.994,7.75900
447.351,7.19400
447.708,6.37400
448.065,6.20900
448.421,6.48900
448.778,7.92900
449.135,7.69400
449.492,8.00900
449.848,7.60400
450.205,6.23900
450.561,6.86400
450.918,6.23900
451.274,6.65400
451.631,5.10400
451.987,6.40900
452.344,6.61900
452.700,5.08900
453.056,5.87400
453.412,7.00900
453.768,5.40400
454.125,5.10900
454.481,5.62900
454.837,6.34400
455.193,4.01900
455.549,3.06900
455.904,2.53400
456.260,3.92900
456.616,3.14900
456.972,3.35900
457.328,1.36400
457.683,3.70400
458.039,5.95900
458.395,4.65900
458.750,5.50400
459.106,6.27400
459.461,6.24400
459.817,5.73400
460.172,4.90900
460.527,4.36900
460.883,4.27900
461.238,4.75900
461.593,4.99400
461.948,6.34900
462.303,6.38900
462.659,5.58900
463.014,5.84400
463.369,6.73400
463.724,4.23900
464.079,5.38400
464.433,4.76400
464.788,4.84400
465.143,3.84400
465.498,4.62900
465.852,4.60400
466.207,4.90400
466.562,4.49400
466.916,6.40900
467.271,7.17900
467.625,7.09900
467.980,6.46900
468.334,6.08400
468.688,6.03900
469.043,6.54400
469.397,7.21900
469.751,5.93900
470.106,8.17900
470.460,6.37400
470.814,6.84400
471.168,6.25900
471.522,6.50900
471.876,6.44400
472.230,7.83900
472.584,7.35400
472.937,7.87900
473.291,5.61900
473.645,6.83900
473.999,4.66900
474.352,4.60900
474.706,6.50900
475.060,4.63900
475.413,6.39900
475.767,4.63900
476.120,3.48400
476.473,3.75900
476.827,7.48900
477.180,7.42900
477.533,5.46400
477.887,4.73900
478.240,7.81900
478.593,5.07900
478.946,7.62400
479.299,6.15900
479.652,5.96400
480.005,5.71900
480.358,5.08400
480.711,3.95400
481.064,5.40400
481.416,4.87400
481.769,7.09900
482.122,6.56400
482.474,6.96900
482.827,7.65900
483.180,6.14900
483.532,5.73400
483.885,7.46900
484.237,6.40400
484.589,7.11400
484.942,6.90900
485.294,9.03400
485.647,5.52900
485.999,5.13900
486.351,6.00900
486.703,8.38900
487.055,5.90900
487.407,4.00900
487.759,3.28400
488.111,5.18900
488.463,4.93400
488.815,4.17900
489.167,3.79900
489.519,6.69400
489.870,7.26900
490.222,5.92400
490.574,7.13400
490.925,6.67400
491.277,4.55900
491.628,4.55900
491.980,0.05400
492.331,1.76400
492.683,2.64400
493.034,4.05400
493.385,3.55400
493.737,4.86400
494.088,5.87900
494.439,6.02900
494.790,5.45900
495.141,5.70400
495.492,6.55900
495.843,5.01400
496.194,5.47900
496.545,5.37900
496.896,3.37400
497.247,5.21400
497.598,7.37900
497.948,6.13900
498.299,6.00900
498.650,4.54400
499.000,3.45400
499.351,6.99900
499.702,6.30900
500.052,5.49400
500.402,4.96900
500.753,5.58400
501.103,6.60900
501.454,6.34400
501.804,7.14400
502.154,5.84900
502.504,6.82400
502.854,8.90900
503.204,8.90900
503.554,16.25800
503.904,4.50900
504.254,2.04900
504.604,4.50900
504.954,4.37900
505.304,6.82900
505.654,5.69400
506.003,5.02400
506.353,7.00900
506.703,7.39900
507.052,6.03400
507.402,6.85900
507.751,4.58900
508.101,5.89400
508.450,8.44900
508.800,8.92400
509.149,4.61900
509.498,6.59900
509.848,8.68900
510.197,5.53900
510.546,6.00900
510.895,6.85900
511.244,6.06900
511.593,5.80400
511.942,6.12400
512.291,5.80400
512.640,0.36900
512.989,3.56400
513.338,4.42400
513.687,3.48900
514.035,4.42400
514.384,7.81400
514.732,0.64400
515.081,1.59900
515.430,2.65400
515.778,1.96400
516.127,3.84900
516.475,3.83400
516.823,1.84400
517.172,2.52900
517.520,3.13900
517.868,6.58900
518.216,5.66900
518.565,5.52400
518.913,4.42900
519.261,4.17400
519.609,4.24900
519.957,4.31400
520.305,4.30400
520.653,5.16900
521.000,4.00400
521.348,2.44400
521.696,7.21400
522.044,6.15400
522.391,4.70900
522.739,3.84900
523.087,4.67400
523.434,4.94400
523.782,7.13400
524.129,2.41900
524.476,3.13400
524.824,3.52900
525.171,4.84400
525.518,5.18900
525.865,4.47400
526.213,3.34900
526.560,4.47400
526.907,3.34900
527.254,0.15900
527.601,1.45900
527.948,1.83400
528.295,2.58400
528.642,6.56400
528.989,3.08900
529.335,5.12900
529.682,3.58400
530.029,2.75400
530.375,4.24400
530.722,3.69400
531.069,1.19400
531.415,1.64400
531.761,2.88400
532.108,2.89900
532.454,3.29900
532.801,3.46900
533.147,5.73400
533.493,4.95900
533.839,5.05400
534.186,4.25900
534.532,4.02900
534.878,2.42900
535.224,2.39400
535.570,2.05900
535.916,4.52400
536.262,4.49900
536.607,4.41400
536.953,2.92900
537.299,1.76900
537.645,2.04900
537.990,1.64400
538.336,3.48400
538.682,4.33400
539.027,3.69900
539.373,2.32900
539.718,1.29400
540.063,4.53900
540.409,2.47900
540.754,2.36900
541.100,6.23400
541.445,7.72900
541.790,3.77900
542.135,6.57900
542.480,4.38400
542.825,7.42900
543.170,3.56400
543.515,1.18400
543.860,3.21900
544.205,4.99900
544.550,2.94900
544.894,3.57400
545.239,2.86900
545.584,2.73400
545.929,2.28900
546.273,4.69900
546.618,3.60900
546.962,3.98400
547.307,4.39900
547.651,3.77900
547.995,4.55400
548.340,6.22900
548.684,5.65400
549.028,8.56400
549.373,8.56400
549.717,15.75800
550.061,3.01400
550.405,15.30850
550.749,15.52900
551.093,17.53400
551.437,22.14400
551.781,24.52400
552.125,28.63400
552.468,29.62400
552.812,32.14400
553.156,43.02400
553.500,43.09900
553.843,42.09900
554.187,38.31900
554.530,35.86900
554.874,36.77400
555.217,35.77900
555.561,22.83900
555.904,23.15900
556.247,18.17900
556.591,14.33400
556.934,15.79900
557.277,13.08400
557.620,11.09900
557.963,12.63900
558.306,11.95400
558.649,9.05400
558.992,9.14900
559.335,8.99900
559.678,7.87400
560.021,7.87400
560.364,6.97400
560.706,5.83400
561.049,4.56400
561.391,5.82400
561.734,4.95900
562.077,6.63400
562.419,5.00400
562.762,5.23400
563.104,5.60900
563.446,7.80400
563.789,5.33900
564.131,7.23900
564.473,4.46400
564.816,3.83400
565.158,5.53400
565.500,5.27900
565.842,4.88900
566.184,3.03400
566.526,4.38400
566.868,6.92900
567.210,4.52400
567.551,3.11900
567.893,3.47400
568.235,4.02900
568.577,3.32400
568.918,4.92400
569.260,4.94900
569.601,4.44900
569.943,6.67900
570.284,5.42900
570.626,8.71900
570.967,1.00900
571.308,3.42400
571.650,2.98400
571.991,2.30900
572.332,2.76400
572.673,3.01400
573.014,2.76400
573.356,0.94400
573.697,2.41400
574.038,2.82400
574.379,3.31900
574.719,3.59400
575.060,2.85900
575.401,2.83400
575.742,4.40900
576.082,4.32900
576.423,2.43400
576.764,2.93900
577.104,1.46400
577.445,3.26400
577.785,4.96900
578.126,4.67900
578.466,5.24900
578.807,4.20900
579.147,4.30400
579.487,3.79900
579.827,4.08400
580.167,4.84400
580.508,5.62900
580.848,7.20900
581.188,6.03400
581.528,6.00900
581.868,5.54400
582.207,2.28400
582.547,1.89900
582.887,3.06900
583.227,4.89900
583.567,8.51400
583.906,9.06400
584.246,7.87862
584.585,6.66832
584.925,9.45329
585.264,10.60380
585.604,10.14575
585.943,11.15072
586.283,12.19859
586.622,12.01031
586.961,10.59103
587.300,10.20789
587.640,10.97006
587.979,11.75355
588.318,9.65343
588.657,11.80842
588.996,10.98239
589.335,11.62221
589.674,11.95214
590.013,12.32012
590.351,13.16372
590.690,13.91500
591.029,12.95190
591.367,14.52523
591.706,12.74332
592.045,13.86157
592.383,14.53762
592.722,13.91844
593.060,11.67665
593.399,11.51209
593.737,11.53353
594.075,10.50400
594.413,10.82400
594.752,9.77900
595.090,7.07900
595.428,8.33400
595.766,8.65400
596.104,9.32400
596.442,11.33400
596.780,9.11900
597.118,9.00900
