# Sodio (Na) - saggio alla fiamma, USB2000 S/N USB2G16606
# registrazione: napiudidimiopartesopra_usb2000_spettrogramma_20260922_000450
# selezione: media delle 57 righe piu intense in 585-595 nm (su 57)
# integrazione: 30 ms · rumore: 0.17 conteggi
# fondo strumentale sottratto; punte di 1-2 pixel rimosse
# cancellato K a 768 nm +-7 nm (c'era un picco da 156 conteggi)
wavelength_nm,intensity_counts
297.472,-0.48527
297.846,0.49435
298.219,0.67032
298.594,0.60336
298.967,0.60312
299.341,0.53035
299.715,0.43960
300.089,0.44848
300.463,0.59760
300.836,0.62125
301.210,0.59493
301.584,0.72147
301.957,0.79611
302.331,0.74350
302.704,0.65789
303.077,0.64013
303.451,0.65533
303.824,0.70427
304.198,0.68477
304.571,0.75784
304.944,0.74123
305.317,0.65836
305.691,0.74490
306.064,0.69796
306.437,0.72457
306.810,0.90273
307.183,0.73319
307.556,0.68711
307.929,0.65912
308.302,0.62663
308.674,0.69192
309.047,0.67092
309.420,0.64311
309.793,0.69167
310.165,0.66355
310.538,0.70376
310.911,0.67490
311.283,0.61594
311.656,0.60917
312.028,0.59615
312.401,0.59757
312.773,0.61146
313.145,0.67550
313.518,0.66308
313.890,0.68956
314.262,0.78032
314.634,0.76236
315.006,0.80690
315.378,0.81816
315.751,0.77027
316.123,0.72975
316.495,0.70064
316.866,0.77460
317.238,0.82232
317.610,0.75692
317.982,0.78027
318.354,0.80608
318.726,0.92721
319.097,0.96800
319.469,0.91589
319.841,0.85192
320.212,0.80163
320.584,0.80950
320.955,0.80444
321.327,0.78262
321.698,0.75204
322.069,0.78464
322.441,0.90713
322.812,0.94160
323.183,1.04406
323.555,1.11734
323.926,1.34026
324.297,1.48164
324.668,1.47242
325.039,1.52422
325.410,1.72087
325.781,0.38786
326.152,0.16325
326.523,-1.88295
326.894,-0.28439
327.264,-0.08347
327.635,22.28953
328.006,65.70903
328.376,125.96320
328.747,186.02549
329.118,245.72881
329.488,287.52174
329.859,287.93402
330.229,287.02342
330.599,207.47100
330.970,119.59462
331.340,62.73508
331.711,35.29883
332.081,20.06004
332.451,11.61705
332.821,7.16127
333.191,2.64758
333.562,-0.89118
333.932,2.05375
334.301,1.91682
334.671,1.93771
335.041,1.65453
335.411,1.58821
335.781,1.36811
336.151,1.13170
336.521,0.97933
336.890,0.89464
337.260,0.87327
337.630,0.85061
337.999,0.87362
338.369,0.81111
338.738,0.86049
339.108,0.77265
339.477,0.72125
339.847,0.77226
340.216,0.74315
340.586,0.71725
340.955,0.68044
341.324,0.83944
341.693,0.85998
342.062,0.92922
342.431,0.86919
342.800,0.86248
343.170,0.87396
343.538,0.94939
343.907,0.91143
344.276,0.82637
344.645,0.85001
345.014,0.80389
345.383,0.74013
345.752,0.67959
346.120,0.60266
346.489,0.63076
346.858,0.66507
347.226,0.54822
347.595,0.52616
347.963,0.46693
348.332,0.34311
348.700,0.33832
349.068,0.31018
349.437,0.32541
349.805,0.34848
350.173,0.34245
350.541,0.28859
350.909,0.29534
351.278,0.24673
351.646,0.23403
352.014,0.30375
352.382,0.30946
352.750,0.35923
353.118,0.35136
353.485,0.28125
353.853,0.19942
354.221,0.30962
354.589,0.32008
354.957,0.26389
355.324,0.33274
355.692,0.26410
356.059,0.30154
356.427,0.31508
356.794,0.36697
357.162,0.33250
357.529,0.24760
357.897,0.15368
358.264,0.15317
358.631,0.16813
358.998,0.19058
359.366,0.21204
359.733,0.11713
360.100,0.17149
360.467,0.16548
360.834,0.22425
361.201,0.24632
361.568,0.33279
361.935,0.28372
362.302,0.23278
362.669,0.26689
363.035,0.25336
363.402,0.33563
363.769,0.51982
364.135,0.54231
364.502,0.55595
364.869,0.58434
365.235,0.56057
365.602,0.58931
365.968,0.56531
366.335,0.58480
366.701,0.55437
367.067,0.57587
367.434,0.53862
367.800,0.57379
368.166,0.54052
368.532,0.55529
368.898,0.54947
369.264,0.63999
369.630,0.55371
369.996,0.55603
370.362,0.48647
370.728,0.47218
371.094,0.49936
371.460,0.51204
371.826,0.53992
372.192,0.47825
372.557,0.51687
372.923,0.50071
373.288,0.46808
373.654,0.55422
374.020,0.55954
374.385,0.64913
374.751,0.64640
375.116,0.68465
375.481,0.55980
375.847,0.52786
376.212,0.58952
376.577,0.75799
376.942,0.73552
377.308,0.78259
377.673,0.70111
378.038,0.77931
378.403,0.78568
378.768,0.84465
379.133,0.69600
379.498,0.67050
379.863,0.57906
380.227,0.55950
380.592,0.50523
380.957,0.59948
381.322,0.65040
381.686,0.68046
382.051,0.78029
382.415,0.72676
382.780,0.82882
383.144,0.78882
383.509,0.85286
383.873,0.88890
384.238,0.89093
384.602,0.82282
384.966,0.67949
385.330,0.66388
385.695,0.57735
386.059,0.56781
386.423,0.64575
386.787,0.62604
387.151,0.56303
387.515,0.58599
387.879,0.60239
388.243,0.58670
388.607,0.66532
388.971,0.77389
389.334,0.87206
389.698,0.82661
390.062,0.74356
